shop_name,address,latitude,longitude,city,postcode
Audioprothésiste Colmar Audition Santé,7 avenue de Fribourg 68000 Colmar FR,48.06969,7.362171,Colmar,68000
Audioprothésiste Colombiers Audition Santé,4 traverse de Béziers 34440 Colombiers FR,43.313697,3.145023,Colombiers,34440
Audioprothésiste Combs-la-Ville Audition Santé,39 Avenue de la république Chez Opticien ATOL 77380 Combs-la-Ville FR,48.665669,2.551608,Combs-la-Ville,77380
Audioprothésiste Condé-sur-l'Escaut Audition Santé,87 rue Gambetta 59163 Condé-sur-l'Escaut FR,50.450429,3.593843,Condé-sur-l'Escaut,59163
Audioprothésiste Corbeil-Essonnes Audition Santé,80 rue Ferray 91100 Corbeil-Essonnes FR,48.607277,2.473617,Corbeil-Essonnes,91100
Audioprothésiste Cornebarrieu Audition Santé,1 route d’Aussonne 31700 Cornebarrieu FR,43.65497,1.323724,Cornebarrieu,31700
Audioprothésiste Couëron Audition Santé,14 Rue Alexandre Olivier 44220 Couëron FR,47.212602,-1.726196,Couëron,44220
Audioprothésiste Dijon Audition Santé,11 rue Vaillant 21000 DIJON FR,47.321226,5.044226,Dijon,21000
Audioprothésiste Dax Audition Santé,28 place Joffre Résidence Le Sablar 40100 Dax FR,43.713411,-1.055974,Dax,40100
Audioprothésiste Dax AuditionSanté,28 rue Saint-Pierre 40100 Dax FR,43.708788,-1.050716,Dax,40100
Audioprothésiste Descartes Audition Santé,1 place de l’Hôtel de Ville Place Descartes 37160 Descartes FR,46.973728,0.698764,Descartes,37160
Audioprothésiste Digne-les-Bains Audition Santé,3 Rue Andre Honnorat 04000 Digne-les-Bains FR,44.091322,6.233119,Digne-les-Bains,04000
Audioprothésiste Dives-sur-Mer Audition Santé,22 place de la République 14160 Dives-sur-Mer FR,49.286718,-0.09614,Dives-sur-Mer,14160
Audioprothésiste Douai Audition Santé,12 rue Victor Hugo 59500 Douai FR,50.371224,3.084699,Douai,59500
Audioprothésiste Dourdan Audition Santé,4 place du Général de Gaulle 91410 Dourdan FR,48.529396,2.011163,Dourdan,91410
Audioprothésiste Draveil Audition Santé,28 place de la République Place du Marché 91210 Draveil FR,48.685832,2.410328,Draveil,91210
Audioprothésiste Dreux Audition Santé,2 avenue de Melsungen 28100 Dreux FR,48.731122,1.364842,Dreux,28100
Audioprothésiste Eauze Audition Santé,10 rue Saint July 32800 Eauze FR,43.8608,0.101252,Eauze,32800
Audioprothésiste Ecommoy Audition Santé,122 Route du Mans 72220 Ecommoy FR,47.837762,0.264002,Écommoy,72220
Audioprothésiste Egletons Audition Santé,30 rue François Monéger 19300 Egletons FR,45.407333,2.04514,Égletons,19300
Audioprothésiste Epinal Audition Santé,15 chemin de la Belle au Bois Dormant 88000 Epinal FR,48.198063,6.465006,Épinal,88000
Audioprothésiste Ernée Audition Santé,36 place Renault Morlière 53500 Ernée FR,48.297104,-0.938593,Ernée,53500
Audioprothésiste Evry-Courcouronnes Audition Santé,5 Pl Pierre Mendes France 91000 Evry-Courcouronnes FR,48.626856,2.429517,Évry,91000
Audioprothésiste Eymet Audition Santé,5 bis avenue du 6 juin 1944 24500 Eymet FR,44.666694,0.399554,Eymet,24500
Audioprothésiste Eysines AuditionSanté,204 avenue du Médoc 33320 Eysines FR,44.887628,-0.644417,Eysines,33320
Audioprothésiste Falaise Audition Santé,36 place Belle Croix 14700 Falaise FR,48.895815,-0.200177,Falaise,14700
Audioprothésiste Fleurance Audition Santé,95 rue Pasteur 32500 Fleurance FR,43.849672,0.663724,Fleurance,32500
Audioprothésiste Foix Audition Santé,34 rue Delcassé 09000 Foix FR,42.964738,1.608107,Foix,09000
Audioprothésiste Frontignan Audition Santé,33 rue Saint Paul 34110 Frontignan FR,43.447066,3.755182,Frontignan,34110
Audioprothésiste Fécamp Audition Santé,2 place Bigot 76400 Fécamp FR,49.757601,0.378235,Fécamp,76400
Audioprothésiste Gap Audition Santé,28 rue pasteur 05000 GAP FR,44.559909,6.078723,Gap,05000
Audioprothésiste Gaillon Audition Santé,"8 bis, rue des Arrières Fossés 27600 Gaillon FR",49.159741,1.331745,Gaillon,27600
Audioprothésiste Gannat Audition Santé,71 Grande rue 03800 Gannat FR,46.099625,3.19787,Gannat,03800
Audioprothésiste Givors Audition Santé,2 place Carnot 69700 Givors FR,45.585606,4.771575,Givors,69700
