shop_name,address,latitude,longitude,city,postcode
Amplifon Audioprothésiste Renaison,554 rue du Collège 42370 Renaison,46.051342,3.931195,Renaison,42370
Amplifon Audioprothésiste Riom,40 place Jean Baptiste Laurent 63200 Riom,45.890614,3.112736,Riom,63200
Amplifon Audioprothésiste Rives,47 rue de la République 38140 Rives sur Fure,45.34939,5.504221,Rives,38140
Amplifon Audioprothésiste Roanne Promenades,4 place des Promenades 42300 Roanne,46.036623,4.067597,Roanne,42300
Amplifon Audioprothésiste Romans,39 rue Pierre Sémard 26100 Romans sur Isère,45.047919,5.049602,Romans-sur-Isère,26100
Amplifon Audioprothésiste Rumilly,9 place Grenette 74150 Rumilly,45.866503,5.94351,Rumilly,74150
Amplifon Audioprothésiste Saint Bonnet de Mure,39 avenue Charles De Gaulle - Chez l'opticien Arn'optic 69720 Saint Bonnet de Mure,45.691238,5.028888,Saint-Bonnet-de-Mure,69720
Amplifon Audioprothésiste Saint Etienne,1 place Dorian 42000 Saint Etienne,45.438558,4.388412,Saint-Étienne,42000
Amplifon Audioprothésiste Saint Etienne La Métare,58 boulevard Alexandre de Fraissinette - Chez L'Atelier de l'Optique 42100 Saint-Etienne,45.418353,4.418243,Saint-Étienne,42100
Amplifon Audioprothésiste Saint Genis Laval,11 rue des Halles 69230 Saint Genis Laval,45.694682,4.793692,Saint-Genis-Laval,69230
Amplifon Audioprothésiste Saint Marcellin,16 Grande rue 38160 Saint Marcellin,45.1542,5.321928,Saint-Marcellin,38160
Amplifon Audioprothésiste Saint-Fons,72 avenue Jean Jaurès 69190 Saint-Fons,45.710355,4.855045,Saint-Fons,69190
Amplifon Audioprothésiste Saint-Genis-Pouilly,1 Rue de Lyon 01630 Saint-Genis-Pouilly,46.242988,6.020334,Saint-Genis-Pouilly,01630
Amplifon Audioprothésiste Saint-Priest,35 boulevard Herriot 69800 Saint-Priest,45.693999,4.935661,Saint-Priest,69800
Amplifon Audioprothésiste Saint-Priest Maréchal,35 bis rue Henri Maréchal 69800 Saint-Priest,45.692776,4.939605,Saint-Priest,69800
Amplifon Audioprothésiste Sallanches,71 rue de Faucigny 74700 Sallanches,45.935602,6.633269,Sallanches,74700
Amplifon Audioprothésiste Tarare,20 avenue Charles de Gaulle 69170 Tarare,45.897467,4.43354,Tarare,69170
Amplifon Audioprothésiste Tassin,67 bis avenue de la République 69160 Tassin la Demi Lune,45.763674,4.776735,Tassin-la-Demi-Lune,69160
Amplifon Audioprothésiste Thiers,9 rue Jean Moulins - Centre Commercial Leclerc galerie des Molles 63300 Thiers,45.848368,3.535276,Thiers,63300
Amplifon Audioprothésiste Thizy,1 place du Commerce 69240 Thizy,46.032265,4.311365,Thizy-les-Bourgs,69240
Amplifon Audioprothésiste Tour du Pin,30 rue Aristide Briand 38110 La Tour du Pin,45.563597,5.444867,La Tour-du-Pin,38110
Amplifon Audioprothésiste Valence,21 rue Chevandier 26000 Valence,44.92765,4.891672,Valence,26000
Amplifon Audioprothésiste Vals les Bains,52 rue Auguste Clément - Chez Vals Optique 07600 Vals les Bains,44.669744,4.369129,Vals-les-Bains,07600
Amplifon Audioprothésiste Vaulx en Velin,39 rue de la République 69120 Vaulx en Velin,45.786496,4.923814,Vaulx-en-Velin,69120
Amplifon Audioprothésiste Veauche,Place de l'Europe - Chez Centr'Optique Surdité 42340 Veauche,45.561676,4.27665,Veauche,42340
Amplifon Audioprothésiste Vénissieux,16 bis rue Gambetta 69200 Vénissieux,45.698879,4.883093,Vénissieux,69200
Amplifon Audioprothésiste Vichy,32 avenue Paul Doumer 03200 Vichy,46.124354,3.425008,Vichy,03200
Amplifon Audioprothésiste Villars les Dombes,134 rue du Commerce 01330 Villars les Dombes,46.00189,5.028608,Villars-les-Dombes,01330
Amplifon Audioprothésiste Villefranche sur Saône,999 rue Nationale 69400 Villefranche sur Saône,45.986348,4.718299,Villefranche-sur-Saône,69400
Amplifon Audioprothésiste Villeurbanne Servet,23 rue Michel Servet 69100 Villeurbanne,45.767868,4.878946,Villeurbanne,69100
Amplifon Audioprothésiste Voiron,11 place de la République 38500 Voiron,45.3676,5.591089,Voiron,38500
Amplifon Audioprothésiste Arbois,47 Grande rue 39600 Arbois,46.903535,5.772661,Arbois,39600
Amplifon Audioprothésiste Audincourt,58 Grande rue - Chez l'opticien Optique Erard 25400 Audincourt,47.482768,6.840152,Audincourt,25400
